CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
2014.033,07-05-2014,28-07-2014,Mikael.Rittri; Carmenta,Clarify pseudo-Mercator accuracy remarks,Coordinate Reference System,3857 6871,,"For CRS 3857, amended scope and remarks. Added CRS 6893, deprecated CRS 6871."
2014.034,17-05-2014,20-05-2014,OGP,Correct CRS remarks,Coordinate Reference System,4135-39 4152 4267 4608-09 4617 4759 6322 6325 7404 25884,,"For CRSs 4135-39, 4152, 4267, 4608-09, 4617, 4759, 6322, 6325, 7404 and 25884, in remarks changed 'coordinate system' to 'CRS'."
2014.035,20-05-2014,20-05-2014,OGP,Version 8.4.1 interim registry release,,,Registry only.,Released change requests 2014.032 and 2014.034.
2014.036,23-05-2014,28-07-2014,Michael Wilhite; Kelman,Correct US Alaska transformation remark,Coordinate Operation,15864,,"For transformation 15864, in remarks corrected variant number of referenced transformation."
2014.037,30-05-2014,08-09-2014,OGP,Add NGA transformations,Coordinate Operation; Datum; Coordinate Reference System; Area,15875; 6256; 4256; 2369,,"Added areas 4183 and 4220, naming system 1039, datums 1035-39, CRSs 6881-83, 6892, 6894 and 6915 and transformations 6895-6914 and 6926. For tfm 15875, added alias and further remarks. For datum 6256, amended scope and added anchor information and remarks. For CRS 4256, amended scope and remarks. For area 2369, amended polygon and bounding box. For tfm 1121, in remarks added replacent details."
2014.038,09-06-2014,21-11-2014,OGP,Remove Heard & McDonald Islands from GDA94 area,Area; Coordinate Reference System; Coordinate Operation,4177; 6732-35; 6725-28,,"For area 4177, removed Heard & McDonald Islands from description and polygon, amended name, bounding box and remarks (modifies GDA94 extent). Deprecated projections 6725-28 and projCRSs 6732-35."
2014.039,12-06-2014,27-06-2014,OGP,Correct Costa Rica transformations,Coordinate Operation Method; Coordinate Operation,1032-34 1039 9636; 5470 5473 6388,GN7-2 updated.,"Added methods 1061-63 and transformations 6890-91. Deprecated tfms 6388 and 5473 and added replacements 6888 and 6889 respectively. For tfm 5470, changed area code from 3876 to 3232 and added remarks. For methods 1034, 1039 and 9636 amended name, added previous name as an alias and amended remarks. For methods 1032 and 1033, amended remarks."
2014.04,26-06-2014,27-06-2014,Jim Dunn; Blue Marble,Correct corrupted GML sexagesimal degree values,Coordinate Operation; Prime Meridian,18441-44 18446-48 18450-52; 8902 8904 8905 8909,GML values for western hemisphere prime meridians corrupted in change request 2013.052 (September 2013). Date of corruption of CS63 projections uncertain but possibly June 2009. Affects registry only - Access db and SQL scripts not impacted.,"For projections 18441-44, 18446-48 and 18450-52 and prime meridians 8902, 8904, 8905 and 8909, corrected sign for latitude of origin in GML. (For projections 3999, 5268, 5276-91, 5312-14, 5595 and 6716-19, in GML added missing hemisphere to sexagesimal value for equator. For projections 3853, 16611, 17322, 17324, 17326-32, 17334-44, 17700, 17703-11, 17794-95, 18004-09, 18044-46, 18223, 18285, 18401, 18411-17, 18441-44, 18446-48, 18450-52, 19839, 19876, 19901, 19923, 19929, 19954-55, 19967 and 19991, in GML changed sign of hemisphere in sexagesimal value for equator. Both of these actions do not affect the value of zero)."
2014.041,26-06-2014,21-11-2014,Michael Davis; Hebrew University of Jerusalem,Add Israel transformation,Datum; Coordinate Reference System,6141; 2039 4141,,"Added datums 1142-45, CRSs 6978-91 and transformations 6992-93. For datum 6141 and CRS 4141, added date to name, added previous name as an alias. For CRS 2039, added date to name, added previous name as an alias, added remarks."
2014.042,27-06-2014,27-06-2014,OGP,Version 8.5 release,,,"Includes change requests included in v8.4.1 interim release plus 2014.029, 2014.039 and 2014.040.",Version 8.5 full release of Dataset.
2014.043,04-07-2014,28-07-2014,OGP,Amend Norway interpolation transformations,Coordinate Operation; Coordinate Operation Parameter,1450 1589-90; 8659-62,,"For transformations 1450, 1589 and 1590, added UoM to code parameters. For parameters 8659-62, made minor updates to name and description to bring into line with ISO 19111 terminology."
2014.044,16-07-2014,28-07-2014,OGP,Amend example seismic bin grid entities,Coordinate Operation; Coordinate Operation Method; Coordinate Reference System,5860 15744; 1049 9666; 5818 5859,,"Deprecated transformations 15744 and 5860 and added replacements 6918 and 6919. Added area 4205. For CRSs 5818 and 5859, amended remarks and area code. For methods 9666 and 1049, updated formula and example; GN7-2 also updated."
2014.045,16-07-2014,28-07-2014,NG Zhen Hao; SLA,Add Singapore data,,,,
2014.046,22-07-2014,28-07-2014,OGP,Correct Antarctic CS,Coordinate Reference System,5482,,"Added CS 1044. For CRS 5482, changed CS from 4500 to 1044."
2014.047,22-07-2014,28-07-2014,OGP,Harmonise axis direction text.,Coordinate system,6504-06 6510,CS 6506 should have been deprecated as part of change request 201.106.,"For CSs 6504, 6505 and 6510, in axis direction removed hyphen from compass point. Deprecated CS 6506."
2014.048,28-07-2014,28-07-2014,OGP,Version 8.5.1 interim registry release,,,Registry only.,"Released change requests 2014.026, 2014.031, 2014.033, 2014.036, 2014.043, 2014.044, 2014.045, 2014.046 and 2014.047. Registry software upgraded from v2.4.7 to 2.4.9 to include WKT export capability."
2014.049,30-07-2014,08-09-2014,Rad Gaidadjiev; BAE,Correct Brazil area polygon,Area,3896,,"For area 3896, removed spurious point from polygon."
2014.05,04-08-2014,08-09-2014,NG Zhen Hao; SLA,Add Singapore data,,,,Added compound CRS 6927.
2014.051,08-08-2014,08-09-2014,Frankie Van Niekerk; NDF,Create TM version of South-oriented TM method,,,,Advised correspondent that work-arounds will not be supported by EPSG. The appropriate approach is for applications to support the Transverse Mercator (South Orientated) method.
2014.052,14-08-2014,08-09-2014,OGP,Clarify pseudo-Mercator accuracy remarks,,,,"For CRS 3857, made minor amendment to remarks."
2014.053,04-09-2014,08-09-2014,OGP,Harmonise spelling of WGS abbreviation,Area,1993-95 2346 3464-65,"These strings also appear in old, closed, change requests and in these they have not been updated.","For areas 1993-95 and 3464-65, in name changed ""WGS72BE"" to ""WGS 72BE"". For area 2346, in name changed ""WGS72BE"" to ""WGS84"" and ""WGS 84"" to ""WGS 72BE""."
2014.055,08-09-2014,08-09-2014,OGP,Version 8.5.2 interim registry release,,,Registry only.,"Released change requests 2013.054, 2014.037, 2014.049, 2014.050, 2014.051 and 2014.052."
2014.056,09-09-2014,09-09-2014,OGP,Add retirement trails for duplicate NGA transformations,Coordinate Operation,1108 1121 1256 1951 15800 15897,Replacement transformations added through change request 2014.037.,"For transformations 1108, 1121, 1256, 1951, 15800 and 15897, added retirement trail."
2014.057,09-09-2014,21-11-2014,Richard Stanaway; Quickclose,Add Papua New Guinea transformations,Coordinate Operation,5662,,Added areas 4124 and 4216 and transformations 6937-45. For transformation 5662 added replacement remarks.
2014.058,09-09-2014,19-11-2014,OGP,Add NGA codes for DMA/NIMA/NGA transformations,Coordinate Operation,,For transformation 1158 added alias in change request 2014.071.,"For transformations 1070, 1080, 1100-07, 1109-11, 1113-14, 1116-18, 1120, 1122-28, 1130-45, 1148, 1151-57, 1159-93, 1195-1209, 1225-28, 1230-34, 1245-55, 1284-85, 1290-91, 1293-94, 1304-05, 1307, 1444, 1518, 1542-43, 1547, 1556, 1558, 1561, 1577, 1581, 1614, 1797, 1864-76, 1880, 1885-88, 1897, 1916, 1923, 1956, 1965, 3962, 3998, 15497, 15713, 15751-52, 15790, 15794-99, 15801-18, 15819-20, 15822-28, 15842, 15996-99, added alias. For transformation 1235, added alias and corrected information source. For transformation 1892, added alias and information source. For transformations 1108, 1121, 1256, 1951, 15800 and 15897, added alias and supplemented remarks. For transformation 15965, amended alias naming system. For transformations 1203, 1204 and 1868, in remarks added replacement information."
2014.059,09-09-2014,09-09-2014,OGP,Version 8.5.3 interim registry release,,,Registry only.,Released change request 2014.056.
2014.06,09-09-2014,21-11-2014,Jim Sibbald; ESRI UK,Add Ireland polynomial as NTv2,Coordinate Operation,1041-42,,"Added transformations 6946 and 6947. For transformations 1041 and 1042, in remarks added cross reference."
2014.061,09-09-2014,18-09-2014,OGP,Correct example P6 CRS area,Coordinate Reference System,5859,Action omitted from change request 2014.044.,"For CRS 5859, changed area code from 1253 to 4205."
2014.062,10-09-2014,18-09-2014,Mary Jo Brodzik; NSIDC,Correct EASE-Grid 2.0 definitions,Coordinate Reference System,3408-10 3973-75,,"Deprecated CRSs 3973-75 and added replacements 6931-33 and projections 6928-30. For CRSs 3408-10, amended remarks."
2014.064,10-09-2014,18-09-2014,Rob Juergens; ESRI,Amend spelling of Portugal names,Datum; Coordinate Reference System,1107; 6184,,"For datum 1107 and CRS 6184, in name replaced non-Ascii character; previous names added as an alias."
2014.065,15-09-2014,18-09-2014,OGP,Ensure alias codes are within reserved code range,Coordinate Reference System; Coordinate Operation; Coordinate Operation Method; Datum,6696-97 6867-68 6870 6875-76 6879-80 6884-87 6915 6922 6924; 6739 6864 6872 6877-78 6888-91 6895-6914 6920-21 15875; 1034 1039 1061-63 9636;1133 1140,GUI software updated to v2.4.11. The codes of aliases for the affected entities exceeded 32766 between the later of v8.3.4 of 2014-02-15 or date first released and v8.5.4 of 2014-09-17. The codes of the entities themselves are unaffected.,"For Coordinate Reference Systems 6696-97, 6867-68, 6870, 6875-76, 6879-80, 6884-87, 6915, 6922 and 6924, Coordinate Operations 6739, 6864, 6872, 6877-78, 6888-91, 6895-6914, 6920-21 and 15875, Coordinate Operation Methods 1034, 1039, 1061-63 and 9636, and Datums 1133 and 1140, changed alias codes with code value exceeding 32767 to be within range 1024-32766."
2014.066,17-09-2014,18-09-2014,OGP,Version 8.5.4 interim registry release,,,Registry only.,"Released change requests 2014.061, 2014.062, 2014.064 and 2014.065. Registry software v2.4.11 installed."
2014.067,18-09-2014,21-11-2014,Martin K”hr; GeoSN,Add Germany Saxony transformation,Area,2545 3394-95,,"Added transformation 6948. For areas 2545 and 3394-95, in name changed to English spelling."
2014.068,25-09-2014,12-02-2015,Bujor Cristinel; 3D Space,Correct time-dependent Helmert transformation example,Coordinate Operation Method,1053 1056,GN7-2 also corrected.,"For methods 1053 and 1056, in example amended input and corrected output coordinates."
2014.069,25-09-2014,21-11-2014,Mary Jo Brodzik; NSIDC,Amend EASE-Grid metadata,Coordinate Reference System; Coordinate Operation,3408-10 6931-33; 6928-30,Amendment to data in change request 2014.062.,"For projections 6928-30, amended name and alias, deleted remarks. For CRSs 3408-10 and 6931-33, amended remarks."
2014.07,29-09-2014,12-02-2015,Roel Nicolai,Add Iraq data,Datum; Coordinate Reference System; Coordinate Operation,6744; 3391-94 4743-44; 5045-47 5076 5079-99 15871; 1351 1749,,"Added datum 1131, CRSs 6934 and 7005-07 and transformations 6935-36. Deprecated transformations 5045-47, 5076, 5079-99 and 15871 and added replacements 7008-33. For datum 6744 and CRSs 3394 and 4744, changed area from 3390 to 4238, amended remarks. For CRSs 4743 and 3391-93, amended remarks. For areas 1351 and 1749, amended name, bounding box and polygon."
2014.071,30-09-2014,21-11-2014,Richard Wylde; ExxonMobil,Correct Malaysia data extent,Area; Datum; Coordinate Reference System; Coordinate Operation,1309 1692; 6245; 4245; 1158,Addition of alias to transformation 1158 treated in this change request rather than 2014.058.,"Added area 4223. For datum 6245, CRS 4245 and transformation 1158, changed area code from 1309 to 4223; for transformation 1158 also added alias. For area 1309 amended description. For area 1692 amended description, polygon and bounding box to include Malaysia-Thailand joint development zone."
2014.072,08-10-2014,14-10-2014,OGP,Correct ITRF datum epoch,Datum,1061,,"For datum 1061, changed datum epoch from 2008.00 to 2005.00."
2014.073,08-10-2014,21-11-2014,Thierry Gattacceca; IGN,Add French CRSs with long-lat axes,,,It is EPSG policy to follow the recommendations of ISO 6709 for display at the human interface and only populate CRSs with axes lat-long.,Advised correspondent.
2014.074,12-10-2014,14-10-2014,OGP,Correct deprecation trail,Coordinate Operation,6388,,"For deprecated transformation 6388, in deprecation trail corrected code of replaced by to 6888."
2014.075,14-10-2014,14-10-2014,OGP,Version 8.5.5 interim registry release,,,Registry only.,Released change requests 2014.072 and 2014.074.
2014.076,19-10-2014,19-11-2014,OGP,Add NGA 0036 transformations and metadata,Coordinate Operation; Coordinate Reference System; Datum,6895-6914; 4127 4129; 6127 6129,This adds supplementary information for data added through change request 2014.037. Further data for Chile added in change request 2014.082.,"For transformations 6896-6909 and 6912-13, amended remarks to include number of stations used in derivation and supplemented information source. For transformation 6895, amended remarks to include number of stations used in derivation retirement information, supplemented information source. For transformations 6910-11, supplemented information source. For transformation 6914, supplemented remarks. For datums 6127 and 6129, added alias and datum epoch. For CRSs 4127 and 4129, added alias."
2014.077,19-10-2014,21-11-2014,Richard Wylde; ExxonMobil,Add Vietnam data,Coordinate Operation; Area,5194; 1452 1542 3328 4007,,"Added areas 4215, 4217 and 4218, projections 6952-55, CRSs 6956-59 and transformation 6960. For transformation 5194, in name corrected variant from 2 to 1. For areas 1452, 1542, 3328 and 4007, made minor adjustment to polygon."
2014.078,21-10-2014,21-11-2014,Lorenc €ala; ASIG,Add Albania data,Coordinate Operation; Coordinate Reference System; Datum; Naming System,6869; 2462 4191 6870; 6191; 1038,,"Added projection 6961, CRS 6962 and transformations 6963-64. For datum 6869, amended name, added alias remarks. For CRS 6870, amended name, added alias remarks, supplemented remarks with cross-reference. For datum 6191 and CRSs 4191 and 2462, added alias and remarks. For naming system 1038, in description removed duplicate text."
2014.079,24-10-2014,21-11-2014,Sivani Perumal; Shell,Correct Colombia CRS remarks,Coordinate Reference System,3114-18 21896,,"For CRSs 3114-18, in remarks amended crossed-referenced code. For CRS 21896, amended remarks."
2014.08,24-10-2014,25-11-2015,Mike Postle-Hacon; RPS,Add Kenya data,,,Supplied information could not be verified.,Closed without action.
2014.081,26-10-2014,21-11-2014,OGP,Update WGS 84 realisation remarks.,Datum,6326,,"For datum 6326, updated info source and remarks."
2014.082,04-11-2014,19-11-2014,OGP,Add Chile data,Area,1303 1348 1358 2805,,"Added areas 4221-22, 4224 and 4231-32; transformations 6949-51, 6967-70 and 6974-77. For areas 1303, 1348, 1358 and 2805, amended bounding box and polygon."
2014.083,07-11-2014,21-11-2014,OGP,Retire Chile NGA transformations,Coordinate Operation; Area,1203-04 1868; 1348 1358,,"For transformations 1203-04 and 1868, changed status to retired. For areas 1348 and 1358, amended description."
